Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
2107,157,3,0.05,0,5.0,16070514,0.05,0.0,2,0.0,0,157.07465000000207,UNSAT,,0.134,
2108,157,4,0.02,0,5.0,5482144,0.02,0.0,2,0.0,0,157.09465000000208,UNSAT,,0.053,
2109,157,5,0.01,0,5.0,3883515,0.01,0.0,2,0.0,0,157.10465000000207,UNSAT,,0.079,
2110,157,2,0.01,0,5.0,15927530,0.01,0.0,2,0.0,0,157.11465000000206,UNSAT,,0.049,
2111,501,4,0.02,0,1.0453058708190919,5412823,0.02,0.0,2,0.0,0,157.13465000000207,UNSAT,,0.071,
2112,509,5,0.01,0,1.018930398273468,7163446,0.01,0.0,2,0.0,0,157.14465000000206,UNSAT,,0.081,
2113,518,4,0.01,0,1.0252912271499635,12159509,0.01,0.0,2,0.0,0,157.15465000000205,UNSAT,,0.08,
2114,519,2,0.01,0,1.0130003917694093,3359345,0.01,0.0,2,0.0,0,157.16465000000204,UNSAT,,0.079,
2115,520,5,0.0,0,1.014439307498932,4246751,0.0,0.0,2,0.0,0,157.16465000000204,UNSAT,,0.067,
2116,157,1,0.0,0,5.0,12850866,0.0,0.0,2,0.0,0,157.16465000000204,UNSAT,,0.08,
2117,157,4,0.01,0,5.0,5388303,0.01,0.0,2,0.0,0,157.17465000000203,UNSAT,,0.103,
2118,157,3,0.05,0,5.0,9478176,0.05,0.0,2,0.0,0,157.22465000000204,UNSAT,,0.114,
2119,157,5,0.01,0,5.0,9461306,0.01,0.0,2,0.0,0,157.23465000000203,UNSAT,,0.12,
2120,157,3,0.05,0,5.0,14429255,0.05,0.0,2,0.0,0,157.28465000000205,UNSAT,,0.152,
2121,157,2,0.01,0,5.0,12917254,0.01,0.0,2,0.0,0,157.29465000000204,UNSAT,,0.045,
2122,157,1,0.01,0,5.0,1689462,0.01,0.0,2,0.0,0,157.30465000000203,UNSAT,,0.051,
2123,157,5,0.01,0,5.0,2091245,0.01,0.0,2,0.0,0,157.31465000000202,UNSAT,,0.088,
2124,157,4,0.02,0,5.0,21474,0.02,0.0,2,0.0,0,157.33465000000203,UNSAT,,0.082,
2125,157,1,0.01,0,5.0,14078301,0.01,0.0,2,0.0,0,157.34465000000202,UNSAT,,0.067,
2126,157,5,0.01,0,5.0,16114575,0.01,0.0,2,0.0,0,157.354650000002,UNSAT,,0.065,
2127,157,3,0.04,0,5.0,16048534,0.04,0.0,2,0.0,0,157.394650000002,UNSAT,,0.124,
2128,157,4,0.02,0,5.0,13349136,0.02,0.0,2,0.0,0,157.414650000002,UNSAT,,0.084,
2129,157,2,0.01,0,5.0,15474898,0.01,0.0,2,0.0,0,157.424650000002,UNSAT,,0.053,
2130,157,2,0.01,0,5.0,14727103,0.01,0.0,2,0.0,0,157.434650000002,UNSAT,,0.068,
2131,157,1,0.01,0,5.0,12782979,0.01,0.0,2,0.0,0,157.44465000000199,UNSAT,,0.078,
2132,157,3,0.04,0,5.0,9687597,0.04,0.0,2,0.0,0,157.48465000000198,UNSAT,,0.129,
2133,157,4,0.02,0,5.0,698566,0.02,0.0,2,0.0,0,157.504650000002,UNSAT,,0.09,
2134,157,5,0.01,0,5.0,13796385,0.01,0.0,2,0.0,0,157.51465000000198,UNSAT,,0.067,
2135,157,4,0.01,0,5.0,8196207,0.01,0.0,2,0.0,0,157.52465000000197,UNSAT,,0.065,
2136,501,2,0.01,0,1.0386474955558778,12734053,0.01,0.0,2,0.0,0,157.53465000000196,UNSAT,,0.051,
2137,521,4,0.02,0,1.0248549807548524,13567653,0.02,0.0,2,0.0,0,157.55465000000197,UNSAT,,0.1,
2138,509,1,0.01,0,1.0176495540618897,3449190,0.01,0.0,2,0.0,0,157.56465000000196,UNSAT,,0.063,
2139,520,5,0.01,0,1.027697168636322,14720598,0.01,0.0,2,0.0,0,157.57465000000195,UNSAT,,0.1,
2140,522,5,0.01,0,1.0144989717483521,9485843,0.01,0.0,2,0.0,0,157.58465000000194,UNSAT,,0.073,
2141,518,3,0.5,0,1.0741887915611268,10548447,0.5,0.0,2,0.0,0,158.08465000000194,UNSAT,,0.691,
2142,157,3,0.05,0,5.0,1309855,0.05,0.0,2,0.0,0,158.13465000000195,UNSAT,,0.144,
2143,157,2,0.01,0,5.0,11218038,0.01,0.0,2,0.0,0,158.14465000000195,UNSAT,,0.081,
2144,157,1,0.01,0,5.0,15844128,0.01,0.0,2,0.0,0,158.15465000000194,UNSAT,,0.096,
2145,157,5,0.01,0,5.0,3307095,0.01,0.0,2,0.0,0,158.16465000000193,UNSAT,,0.068,
2146,157,3,0.05,0,5.0,8794466,0.05,0.0,2,0.0,0,158.21465000000194,UNSAT,,0.139,
2147,157,1,0.01,0,5.0,11760822,0.01,0.0,2,0.0,0,158.22465000000193,UNSAT,,0.079,
2148,157,5,0.01,0,5.0,5505296,0.01,0.0,2,0.0,0,158.23465000000192,UNSAT,,0.117,
2149,157,2,0.01,0,5.0,7051572,0.01,0.0,2,0.0,0,158.2446500000019,UNSAT,,0.083,
2150,157,4,0.01,0,5.0,10267708,0.01,0.0,2,0.0,0,158.2546500000019,UNSAT,,0.08,
2151,157,4,0.02,0,5.0,1986300,0.02,0.0,2,0.0,0,158.2746500000019,UNSAT,,0.075,
2152,157,5,0.01,0,5.0,11208861,0.01,0.0,2,0.0,0,158.2846500000019,UNSAT,,0.087,
2153,157,3,0.04,0,5.0,5745052,0.04,0.0,2,0.0,0,158.3246500000019,UNSAT,,0.198,
2154,157,2,0.0,0,5.0,2596538,0.0,0.0,2,0.0,0,158.3246500000019,UNSAT,,0.078,
2155,157,1,0.01,0,5.0,1538368,0.01,0.0,2,0.0,0,158.3346500000019,UNSAT,,0.046,
2156,157,5,0.01,0,5.0,4288712,0.01,0.0,2,0.0,0,158.34465000000188,UNSAT,,0.071,
2157,157,4,0.01,0,5.0,14555622,0.01,0.0,2,0.0,0,158.35465000000187,UNSAT,,0.082,
2158,157,2,0.01,0,5.0,11462562,0.01,0.0,2,0.0,0,158.36465000000186,UNSAT,,0.086,
2159,157,3,0.05,0,5.0,14102322,0.05,0.0,2,0.0,0,158.41465000000187,UNSAT,,0.107,
2160,157,1,0.01,0,5.0,12035065,0.01,0.0,2,0.0,0,158.42465000000186,UNSAT,,0.068,
2161,157,4,0.02,0,5.0,12605098,0.02,0.0,2,0.0,0,158.44465000000187,UNSAT,,0.082,
2162,501,4,0.02,0,1.1032344329833985,2173509,0.02,0.0,2,0.0,0,158.46465000000188,UNSAT,,0.081,
2163,501,4,0.02,0,1.0647509921073914,4786206,0.02,0.0,2,0.0,0,158.4846500000019,UNSAT,,0.082,
2164,501,5,0.01,0,1.0387505519866944,9461306,0.01,0.0,2,0.0,0,158.49465000000188,UNSAT,,0.073,
2165,501,1,0.01,0,1.0176007378578187,6715771,0.01,0.0,2,0.0,0,158.50465000000187,UNSAT,,0.084,
2166,523,5,0.01,0,1.0146299231529237,12253418,0.01,0.0,2,0.0,0,158.51465000000186,UNSAT,,0.123,
2167,157,5,0.01,0,5.0,11974636,0.01,0.0,2,0.0,0,158.52465000000186,UNSAT,,0.121,
2168,157,3,0.05,0,5.0,14905193,0.05,0.0,2,0.0,0,158.57465000000187,UNSAT,,0.1,
2169,157,2,0.01,0,5.0,5838506,0.01,0.0,2,0.0,0,158.58465000000186,UNSAT,,0.074,
2170,157,1,0.01,0,5.0,12531526,0.01,0.0,2,0.0,0,158.59465000000185,UNSAT,,0.055,
2171,157,4,0.02,0,5.0,2825203,0.02,0.0,2,0.0,0,158.61465000000186,UNSAT,,0.1,
2172,157,2,0.01,0,5.0,11861775,0.01,0.0,2,0.0,0,158.62465000000185,UNSAT,,0.045,
2173,157,1,0.01,0,5.0,10666965,0.01,0.0,2,0.0,0,158.63465000000184,UNSAT,,0.088,
2174,157,3,0.06,0,5.0,894530,0.06,0.0,2,0.0,0,158.69465000000184,UNSAT,,0.086,
2175,157,5,0.01,0,5.0,15263525,0.01,0.0,2,0.0,0,158.70465000000183,UNSAT,,0.148,
2176,157,2,0.01,0,5.0,5511873,0.01,0.0,2,0.0,0,158.71465000000182,UNSAT,,0.046,
2177,157,1,0.01,0,5.0,9054283,0.01,0.0,2,0.0,0,158.72465000000182,UNSAT,,0.101,
2178,157,4,0.01,0,5.0,15536459,0.01,0.0,2,0.0,0,158.7346500000018,UNSAT,,0.089,
2179,157,5,0.01,0,5.0,5217597,0.01,0.0,2,0.0,0,158.7446500000018,UNSAT,,0.086,
2180,157,3,0.05,0,5.0,16167793,0.05,0.0,2,0.0,0,158.7946500000018,UNSAT,,0.152,
2181,157,1,0.01,0,5.0,12438823,0.01,0.0,2,0.0,0,158.8046500000018,UNSAT,,0.069,
2182,157,5,0.01,0,5.0,1348436,0.01,0.0,2,0.0,0,158.8146500000018,UNSAT,,0.095,
2183,157,4,0.02,0,5.0,7275415,0.02,0.0,2,0.0,0,158.8346500000018,UNSAT,,0.091,
2184,157,2,0.0,0,5.0,12177406,0.0,0.0,2,0.0,0,158.8346500000018,UNSAT,,0.048,
2185,157,3,0.04,0,5.0,14978414,0.04,0.0,2,0.0,0,158.8746500000018,UNSAT,,0.165,
2186,157,3,0.04,0,5.0,16731417,0.04,0.0,2,0.0,0,158.91465000000179,UNSAT,,0.182,
2187,501,1,0.01,0,1.0209822285652161,14770027,0.01,0.0,2,0.0,0,158.92465000000178,UNSAT,,0.046,
2188,501,1,0.01,0,1.0128113258361817,531593,0.01,0.0,2,0.0,0,158.93465000000177,UNSAT,,0.07,
2189,524,1,0.0,0,1.0134660828590394,13169379,0.0,0.0,2,0.0,0,158.93465000000177,UNSAT,,0.13,
2190,525,1,0.01,0,1.0135861862182618,10899626,0.01,0.0,2,0.0,0,158.94465000000176,UNSAT,,0.059,
2191,520,3,1.0702416527748109,1,1.0702416527748109,907277,1.02,0.0,0,0.0,0,159.96465000000177,TIMEOUT,,1.432,
2192,526,3,0.29,0,1.0635259378433228,14747668,0.29,0.0,2,0.0,0,160.25465000000176,UNSAT,,0.517,
2193,520,1,0.0,1,0.0,8756526,0.0,0.0,0,0.0,0,160.25465000000176,TIMEOUT,,0.0,
2194,157,4,0.02,0,5.0,16699958,0.02,0.0,2,0.0,0,160.27465000000177,UNSAT,,0.144,
2195,157,5,0.0,0,5.0,1856013,0.0,0.0,2,0.0,0,160.27465000000177,UNSAT,,0.078,
2196,157,1,0.0,0,5.0,10027707,0.0,0.0,2,0.0,0,160.27465000000177,UNSAT,,0.065,
2197,157,2,0.01,0,5.0,13001796,0.01,0.0,2,0.0,0,160.28465000000176,UNSAT,,0.077,
2198,157,2,0.01,0,5.0,29570,0.01,0.0,2,0.0,0,160.29465000000175,UNSAT,,0.085,
2199,157,4,0.02,0,5.0,15142208,0.02,0.0,2,0.0,0,160.31465000000176,UNSAT,,0.083,
2200,157,3,0.05,0,5.0,16743418,0.05,0.0,2,0.0,0,160.36465000000177,UNSAT,,0.108,
2201,157,1,0.01,0,5.0,10155388,0.01,0.0,2,0.0,0,160.37465000000176,UNSAT,,0.056,
2202,157,5,0.01,0,5.0,7239120,0.01,0.0,2,0.0,0,160.38465000000176,UNSAT,,0.083,
2203,157,2,0.01,0,5.0,8836697,0.01,0.0,2,0.0,0,160.39465000000175,UNSAT,,0.057,
2204,157,5,0.01,0,5.0,3892048,0.01,0.0,2,0.0,0,160.40465000000174,UNSAT,,0.065,
2205,157,3,0.04,0,5.0,9681261,0.04,0.0,2,0.0,0,160.44465000000173,UNSAT,,0.154,
2206,157,1,0.01,0,5.0,4444423,0.01,0.0,2,0.0,0,160.45465000000172,UNSAT,,0.065,
2207,157,4,0.02,0,5.0,11214745,0.02,0.0,2,0.0,0,160.47465000000173,UNSAT,,0.073,
2208,157,1,0.01,0,5.0,2241523,0.01,0.0,2,0.0,0,160.48465000000172,UNSAT,,0.103,
2209,157,4,0.01,0,5.0,905068,0.01,0.0,2,0.0,0,160.4946500000017,UNSAT,,0.075,
2210,157,3,0.05,0,5.0,14594039,0.05,0.0,2,0.0,0,160.54465000000172,UNSAT,,0.114,
2211,157,2,0.01,0,5.0,9071368,0.01,0.0,2,0.0,0,160.55465000000171,UNSAT,,0.056,
2212,157,5,0.01,0,5.0,218158,0.01,0.0,2,0.0,0,160.5646500000017,UNSAT,,0.067,
2213,157,3,0.04,0,5.0,1482530,0.04,0.0,2,0.0,0,160.6046500000017,UNSAT,,0.113,
2214,501,2,0.0,0,1.0085511434555054,9324377,0.0,0.0,2,0.0,0,160.6046500000017,UNSAT,,0.053,
2215,527,3,0.05,0,1.0636282194137574,10548447,0.05,0.0,2,0.0,0,160.6546500000017,UNSAT,,0.175,
2216,528,1,0.01,0,1.0135861862182618,10950487,0.01,0.0,2,0.0,0,160.6646500000017,UNSAT,,0.082,
2217,529,5,0.02,0,1.0146849382400513,13458431,0.02,0.0,2,0.0,0,160.6846500000017,UNSAT,,0.092,
2218,530,3,0.07,0,1.0636282194137574,2716339,0.07,0.0,2,0.0,0,160.7546500000017,UNSAT,,0.157,
2219,157,1,0.01,0,5.0,4036892,0.01,0.0,2,0.0,0,160.7646500000017,UNSAT,,0.057,
2220,157,4,0.02,0,5.0,1880115,0.02,0.0,2,0.0,0,160.7846500000017,UNSAT,,0.085,
2221,157,5,0.01,0,5.0,581293,0.01,0.0,2,0.0,0,160.7946500000017,UNSAT,,0.067,
2222,157,2,0.01,0,5.0,3609613,0.01,0.0,2,0.0,0,160.8046500000017,UNSAT,,0.136,
2223,157,1,0.01,0,5.0,31924,0.01,0.0,2,0.0,0,160.81465000000168,UNSAT,,0.063,
2224,157,4,0.02,0,5.0,3594091,0.02,0.0,2,0.0,0,160.8346500000017,UNSAT,,0.069,
2225,157,3,0.05,0,5.0,8216597,0.05,0.0,2,0.0,0,160.8846500000017,UNSAT,,0.129,
2226,157,5,0.01,0,5.0,12400932,0.01,0.0,2,0.0,0,160.8946500000017,UNSAT,,0.065,
2227,157,2,0.01,0,5.0,6846713,0.01,0.0,2,0.0,0,160.90465000000168,UNSAT,,0.095,
2228,157,5,0.01,0,5.0,3493776,0.01,0.0,2,0.0,0,160.91465000000167,UNSAT,,0.11,
2229,157,3,0.04,0,5.0,15164407,0.04,0.0,2,0.0,0,160.95465000000166,UNSAT,,0.116,
2230,157,1,0.0,0,5.0,8976583,0.0,0.0,2,0.0,0,160.95465000000166,UNSAT,,0.075,
2231,157,4,0.01,0,5.0,15076500,0.01,0.0,2,0.0,0,160.96465000000165,UNSAT,,0.083,
2232,157,2,0.01,0,5.0,12898678,0.01,0.0,2,0.0,0,160.97465000000165,UNSAT,,0.064,
2233,157,1,0.0,0,5.0,13309083,0.0,0.0,2,0.0,0,160.97465000000165,UNSAT,,0.085,
2234,157,4,0.02,0,5.0,8869908,0.02,0.0,2,0.0,0,160.99465000000166,UNSAT,,0.075,
2235,157,3,0.04,0,5.0,15118713,0.04,0.0,2,0.0,0,161.03465000000165,UNSAT,,0.143,
2236,157,2,0.0,0,5.0,681551,0.0,0.0,2,0.0,0,161.03465000000165,UNSAT,,0.108,
2237,157,5,0.01,0,5.0,10922555,0.01,0.0,2,0.0,0,161.04465000000164,UNSAT,,0.097,
2238,157,2,0.01,0,5.0,16639267,0.01,0.0,2,0.0,0,161.05465000000163,UNSAT,,0.094,
2239,501,5,0.01,0,1.021580420780182,13062794,0.01,0.0,2,0.0,0,161.06465000000162,UNSAT,,0.096,
2240,531,2,0.01,0,1.0128268230438233,2596538,0.01,0.0,2,0.0,0,161.0746500000016,UNSAT,,0.067,
2241,532,5,0.02,0,1.0145601857185365,11076541,0.02,0.0,2,0.0,0,161.09465000000162,UNSAT,,0.082,
2242,533,2,0.01,0,1.0128376710891724,2779621,0.01,0.0,2,0.0,0,161.1046500000016,UNSAT,,0.086,
2243,534,3,0.05,0,1.0634949434280396,2569292,0.05,0.0,2,0.0,0,161.15465000000162,UNSAT,,0.17,
2244,524,3,1.0759144056320191,1,1.0759144056320191,2898847,1.02,0.0,0,0.0,0,162.17465000000163,TIMEOUT,,1.556,
2245,157,4,0.02,0,5.0,5498536,0.02,0.0,2,0.0,0,162.19465000000164,UNSAT,,0.088,
2246,157,5,0.01,0,5.0,16035936,0.01,0.0,2,0.0,0,162.20465000000164,UNSAT,,0.096,
2247,157,3,0.05,0,5.0,7431287,0.05,0.0,2,0.0,0,162.25465000000165,UNSAT,,0.121,
2248,157,1,0.01,0,5.0,4980474,0.01,0.0,2,0.0,0,162.26465000000164,UNSAT,,0.09,
2249,157,2,0.0,0,5.0,2832193,0.0,0.0,2,0.0,0,162.26465000000164,UNSAT,,0.148,
2250,157,5,0.01,0,5.0,7464560,0.01,0.0,2,0.0,0,162.27465000000163,UNSAT,,0.066,
2251,157,1,0.01,0,5.0,5870858,0.01,0.0,2,0.0,0,162.28465000000162,UNSAT,,0.068,
2252,157,3,0.06,0,5.0,4457051,0.06,0.0,2,0.0,0,162.34465000000162,UNSAT,,0.118,
2253,157,4,0.02,0,5.0,8363458,0.02,0.0,2,0.0,0,162.36465000000163,UNSAT,,0.051,
2254,157,2,0.0,0,5.0,16604143,0.0,0.0,2,0.0,0,162.36465000000163,UNSAT,,0.088,
2255,157,4,0.01,0,5.0,9005393,0.01,0.0,2,0.0,0,162.37465000000162,UNSAT,,0.07,
2256,157,3,0.06,0,5.0,7710544,0.06,0.0,2,0.0,0,162.43465000000162,UNSAT,,0.148,
2257,157,5,0.01,0,5.0,2090287,0.01,0.0,2,0.0,0,162.44465000000162,UNSAT,,0.085,
2258,157,1,0.01,0,5.0,12902485,0.01,0.0,2,0.0,0,162.4546500000016,UNSAT,,0.073,
2259,157,5,0.01,0,5.0,7034398,0.01,0.0,2,0.0,0,162.4646500000016,UNSAT,,0.121,
2260,157,1,0.01,0,5.0,16758570,0.01,0.0,2,0.0,0,162.4746500000016,UNSAT,,0.069,
2261,157,2,0.01,0,5.0,15571061,0.01,0.0,2,0.0,0,162.48465000000158,UNSAT,,0.07,
2262,157,4,0.01,0,5.0,13262394,0.01,0.0,2,0.0,0,162.49465000000157,UNSAT,,0.06,
2263,157,3,0.04,0,5.0,2624977,0.04,0.0,2,0.0,0,162.53465000000156,UNSAT,,0.11,
2264,157,3,0.05,0,5.0,2525125,0.05,0.0,2,0.0,0,162.58465000000157,UNSAT,,0.11,
2265,535,2,0.01,0,1.0128376710891724,10110114,0.01,0.0,2,0.0,0,162.59465000000156,UNSAT,,0.102,
2266,536,2,0.01,0,1.0128376710891724,15474898,0.01,0.0,2,0.0,0,162.60465000000156,UNSAT,,0.062,
2267,537,2,0.01,0,1.0128376710891724,14874320,0.01,0.0,2,0.0,0,162.61465000000155,UNSAT,,0.13,
2268,538,5,0.01,0,1.014612876224518,6965752,0.01,0.0,2,0.0,0,162.62465000000154,UNSAT,,0.085,
2269,539,5,0.02,0,1.014612876224518,3307095,0.02,0.0,2,0.0,0,162.64465000000155,UNSAT,,0.087,
2270,157,2,0.01,0,5.0,6889021,0.01,0.0,2,0.0,0,162.65465000000154,UNSAT,,0.09,
2271,157,5,0.01,0,5.0,9382828,0.01,0.0,2,0.0,0,162.66465000000153,UNSAT,,0.099,
2272,157,1,0.01,0,5.0,9227669,0.01,0.0,2,0.0,0,162.67465000000152,UNSAT,,0.068,
2273,157,4,0.02,0,5.0,9434170,0.02,0.0,2,0.0,0,162.69465000000153,UNSAT,,0.105,
2274,157,4,0.02,0,5.0,6021024,0.02,0.0,2,0.0,0,162.71465000000154,UNSAT,,0.113,
2275,157,3,0.05,0,5.0,2300781,0.05,0.0,2,0.0,0,162.76465000000155,UNSAT,,0.137,
2276,157,2,0.01,0,5.0,7058333,0.01,0.0,2,0.0,0,162.77465000000154,UNSAT,,0.094,
2277,157,1,0.01,0,5.0,10783096,0.01,0.0,2,0.0,0,162.78465000000153,UNSAT,,0.087,
2278,157,5,0.01,0,5.0,9060025,0.01,0.0,2,0.0,0,162.79465000000152,UNSAT,,0.076,
2279,157,5,0.01,0,5.0,10148062,0.01,0.0,2,0.0,0,162.80465000000152,UNSAT,,0.075,
2280,157,2,0.01,0,5.0,9581452,0.01,0.0,2,0.0,0,162.8146500000015,UNSAT,,0.098,
2281,157,3,0.05,0,5.0,3858971,0.05,0.0,2,0.0,0,162.86465000000152,UNSAT,,0.135,
2282,157,4,0.02,0,5.0,1485522,0.02,0.0,2,0.0,0,162.88465000000153,UNSAT,,0.12,
2283,157,1,0.01,0,5.0,16109732,0.01,0.0,2,0.0,0,162.89465000000152,UNSAT,,0.101,
2284,157,3,0.05,0,5.0,5616306,0.05,0.0,2,0.0,0,162.94465000000153,UNSAT,,0.159,
2285,157,1,0.01,0,5.0,4127192,0.01,0.0,2,0.0,0,162.95465000000152,UNSAT,,0.115,
2286,157,4,0.02,0,5.0,12144659,0.02,0.0,2,0.0,0,162.97465000000153,UNSAT,,0.109,
2287,157,5,0.01,0,5.0,4418382,0.01,0.0,2,0.0,0,162.98465000000152,UNSAT,,0.061,
2288,157,2,0.01,0,5.0,614223,0.01,0.0,2,0.0,0,162.9946500000015,UNSAT,,0.095,
2289,157,2,0.01,0,5.0,10266289,0.01,0.0,2,0.0,0,163.0046500000015,UNSAT,,0.087,
2290,540,2,0.0,0,1.0126245844841004,12044749,0.0,0.0,2,0.0,0,163.0046500000015,UNSAT,,0.088,
2291,541,4,0.02,0,1.0245279896736146,71529,0.02,0.0,2,0.0,0,163.02465000000151,UNSAT,,0.065,
2292,542,4,0.03,0,1.0245279896736146,15536459,0.03,0.0,2,0.0,0,163.05465000000152,UNSAT,,0.189,
2293,543,3,0.25,0,1.063731275844574,907277,0.25,0.0,2,0.0,0,163.30465000000152,UNSAT,,0.429,
2294,544,3,1.0633221495628358,1,1.0633221495628358,9478176,1.02,0.0,0,0.0,0,164.32465000000153,TIMEOUT,,1.617,
2295,157,3,0.05,0,5.0,15584440,0.05,0.0,2,0.0,0,164.37465000000154,UNSAT,,0.184,
2296,157,4,0.02,0,5.0,12493311,0.02,0.0,2,0.0,0,164.39465000000155,UNSAT,,0.134,
2297,157,5,0.01,0,5.0,6652810,0.01,0.0,2,0.0,0,164.40465000000154,UNSAT,,0.068,
2298,157,1,0.01,0,5.0,3466008,0.01,0.0,2,0.0,0,164.41465000000153,UNSAT,,0.078,
2299,157,2,0.01,0,5.0,7891695,0.01,0.0,2,0.0,0,164.42465000000152,UNSAT,,0.066,
2300,157,4,0.01,0,5.0,15348079,0.01,0.0,2,0.0,0,164.4346500000015,UNSAT,,0.118,
2301,157,3,0.04,0,5.0,14583057,0.04,0.0,2,0.0,0,164.4746500000015,UNSAT,,0.143,
2302,157,1,0.01,0,5.0,14338779,0.01,0.0,2,0.0,0,164.4846500000015,UNSAT,,0.092,
2303,157,5,0.01,0,5.0,15016877,0.01,0.0,2,0.0,0,164.49465000000149,UNSAT,,0.074,
2304,157,4,0.02,0,5.0,5803160,0.02,0.0,2,0.0,0,164.5146500000015,UNSAT,,0.074,
2305,157,2,0.01,0,5.0,15580653,0.01,0.0,2,0.0,0,164.5246500000015,UNSAT,,0.107,
2306,157,5,0.01,0,5.0,7902997,0.01,0.0,2,0.0,0,164.53465000000148,UNSAT,,0.08,
2307,157,1,0.01,0,5.0,8605081,0.01,0.0,2,0.0,0,164.54465000000147,UNSAT,,0.107,
2308,157,3,0.05,0,5.0,11046547,0.05,0.0,2,0.0,0,164.59465000000148,UNSAT,,0.163,
2309,157,5,0.0,0,5.0,2063691,0.0,0.0,2,0.0,0,164.59465000000148,UNSAT,,0.085,
2310,157,1,0.01,0,5.0,15597510,0.01,0.0,2,0.0,0,164.60465000000147,UNSAT,,0.041,
2311,157,4,0.02,0,5.0,2459266,0.02,0.0,2,0.0,0,164.62465000000148,UNSAT,,0.083,
2312,157,2,0.01,0,5.0,13405774,0.01,0.0,2,0.0,0,164.63465000000147,UNSAT,,0.048,
2313,157,3,0.05,0,5.0,12937970,0.05,0.0,2,0.0,0,164.68465000000148,UNSAT,,0.108,
2314,157,2,0.01,0,5.0,6660877,0.01,0.0,2,0.0,0,164.69465000000147,UNSAT,,0.096,
2315,545,5,0.01,0,1.0147035348892213,9041888,0.01,0.0,2,0.0,0,164.70465000000146,UNSAT,,0.057,
2316,546,2,0.02,0,1.0127935040473939,12728883,0.02,0.0,2,0.0,0,164.72465000000147,UNSAT,,0.074,
2317,540,1,0.0,0,1.0250014293670655,4980474,0.0,0.0,2,0.0,0,164.72465000000147,UNSAT,,0.138,
2318,547,2,0.01,0,1.0127935040473939,2779621,0.01,0.0,2,0.0,0,164.73465000000147,UNSAT,,0.065,
2319,548,2,0.01,0,1.0127935040473939,2596538,0.01,0.0,2,0.0,0,164.74465000000146,UNSAT,,0.094,
2320,157,1,0.01,0,5.0,7751168,0.01,0.0,2,0.0,0,164.75465000000145,UNSAT,,0.108,
2321,157,3,0.05,0,5.0,12640775,0.05,0.0,2,0.0,0,164.80465000000146,UNSAT,,0.135,
2322,157,5,0.01,0,5.0,371711,0.01,0.0,2,0.0,0,164.81465000000145,UNSAT,,0.108,
2323,157,4,0.02,0,5.0,1105650,0.02,0.0,2,0.0,0,164.83465000000146,UNSAT,,0.113,
2324,157,3,0.06,0,5.0,3388513,0.06,0.0,2,0.0,0,164.89465000000146,UNSAT,,0.177,
2325,157,5,0.01,0,5.0,2260371,0.01,0.0,2,0.0,0,164.90465000000145,UNSAT,,0.146,
2326,157,4,0.02,0,5.0,4963763,0.02,0.0,2,0.0,0,164.92465000000146,UNSAT,,0.135,
2327,157,1,0.01,0,5.0,4005031,0.01,0.0,2,0.0,0,164.93465000000145,UNSAT,,0.101,
2328,157,2,0.01,0,5.0,598532,0.01,0.0,2,0.0,0,164.94465000000145,UNSAT,,0.051,
2329,157,2,0.01,0,5.0,14398431,0.01,0.0,2,0.0,0,164.95465000000144,UNSAT,,0.084,
2330,157,3,0.05,0,5.0,12637312,0.05,0.0,2,0.0,0,165.00465000000145,UNSAT,,0.175,
2331,157,1,0.01,0,5.0,12450394,0.01,0.0,2,0.0,0,165.01465000000144,UNSAT,,0.082,
2332,157,5,0.01,0,5.0,5151053,0.01,0.0,2,0.0,0,165.02465000000143,UNSAT,,0.09,
2333,157,4,0.02,0,5.0,3381390,0.02,0.0,2,0.0,0,165.04465000000144,UNSAT,,0.087,
2334,157,1,0.01,0,5.0,13060881,0.01,0.0,2,0.0,0,165.05465000000143,UNSAT,,0.076,
2335,157,4,0.02,0,5.0,15754849,0.02,0.0,2,0.0,0,165.07465000000144,UNSAT,,0.064,
2336,157,3,0.05,0,5.0,2120080,0.05,0.0,2,0.0,0,165.12465000000145,UNSAT,,0.217,
2337,157,5,0.0,0,5.0,1772923,0.0,0.0,2,0.0,0,165.12465000000145,UNSAT,,0.083,
2338,157,2,0.01,0,5.0,1433651,0.01,0.0,2,0.0,0,165.13465000000144,UNSAT,,0.106,
2339,157,5,0.01,0,5.0,13162974,0.01,0.0,2,0.0,0,165.14465000000143,UNSAT,,0.081,
2340,549,4,0.02,0,1.0247434008598328,1650205,0.02,0.0,2,0.0,0,165.16465000000144,UNSAT,,0.102,
2341,550,5,0.02,0,1.0146004784584046,9060025,0.02,0.0,2,0.0,0,165.18465000000145,UNSAT,,0.098,
2342,540,1,0.01,0,1.0491305816650391,14223344,0.01,0.0,2,0.0,0,165.19465000000145,UNSAT,,0.143,
2343,551,3,1.0638645518302918,1,1.0638645518302918,1186664,1.02,0.0,0,0.0,0,166.21465000000146,TIMEOUT,,1.403,
2344,157,4,0.02,0,5.0,5789878,0.02,0.0,2,0.0,0,166.23465000000147,UNSAT,,0.111,
